imagen,distancia_coord1,distancia_coord2,error_mse_coord1,error_euclidean_coord1,error_mse_coord2,error_euclidean_coord2
Normal-625.png,3.605551275463989,17.029386365926403,254.59565217391304,725.9566102736444,258.9826086956522,645.7259480615596
Viral Pneumonia-1321.png,1.4142135623730951,6.0,201.08743961352658,645.1751700119898,188.2745341614907,550.565164172235
Viral Pneumonia-1043.png,1.0,2.8284271247461903,249.85893719806762,719.1717458298817,212.16024844720496,584.4467469325157
Normal-9390.png,1.0,5.385164807134504,123.39565217391305,505.3998417095122,120.42608695652174,440.3248800601665
COVID-140.png,1.0,16.1245154965971,109.13864734299517,475.3072690376195,90.7583850931677,382.2577664351635
Normal-1533.png,0.0,5.0,78.21159420289855,402.3655054797814,88.3472049689441,377.1458603776528
COVID-1953.png,1.0,2.23606797749979,238.34685990338164,702.4087129300149,168.60434782608695,521.0115161875024
COVID-1970.png,1.0,6.0,134.87004830917874,528.3758132238833,133.8968944099379,464.29947232362866
COVID-1515.png,2.0,23.769728648009426,125.63623188405798,509.9676460325694,112.20745341614906,425.0341162777407
Normal-2255.png,0.0,2.8284271247461903,100.72125603864734,456.61033715850107,90.79937888198758,382.3440858703061
Viral Pneumonia-40.png,2.23606797749979,5.0,97.52415458937197,449.30501889028574,78.0832298136646,354.5617012594564
COVID-738.png,4.47213595499958,7.0710678118654755,127.4768115942029,513.6895949890362,99.90683229813665,401.06109260310956
Viral Pneumonia-1168.png,2.23606797749979,4.123105625617661,296.11497584541064,782.91634291283,272.7062111801242,662.613763817203
COVID-1843.png,9.055385138137417,16.1245154965971,629.6961352657005,1141.6965446212055,579.1180124223603,965.5982601475627
Normal-1236.png,3.1622776601683795,3.1622776601683795,505.2154589371981,1022.6416772261924,378.7055900621118,780.8431340544655
Normal-7279.png,5.0990195135927845,3.1622776601683795,187.0927536231884,622.3198534515832,158.1105590062112,504.53741189331043
COVID-3493.png,1.0,3.605551275463989,91.65458937198068,435.5743334954437,93.91242236024844,388.8431560410958
COVID-2068.png,1.0,2.23606797749979,72.53719806763284,387.49451609022805,68.68571428571428,332.54172670508586
Normal-647.png,2.0,3.0,256.81497584541063,729.1138457058678,245.0086956521739,628.06369103778
Normal-6194.png,2.23606797749979,4.123105625617661,410.5652173913044,921.8839406346116,414.4093167701863,816.8225021386226
Viral Pneumonia-1007.png,5.0,5.0990195135927845,103.80917874396135,463.55690049874136,89.22670807453416,379.01846920697676
Normal-3541.png,1.0,2.23606797749979,179.57294685990337,609.6851646546766,170.26832298136645,523.5761644689338
Viral Pneumonia-700.png,3.1622776601683795,8.06225774829855,100.45990338164252,456.01754352217637,84.90434782608696,369.724221548981
Viral Pneumonia-217.png,2.8284271247461903,2.0,181.89227053140095,613.6098108733269,178.20434782608694,535.6388708822391
Normal-3720.png,1.4142135623730951,2.8284271247461903,109.11062801932367,475.24625195786655,95.42049689440994,391.9528032812114
Viral Pneumonia-206.png,3.1622776601683795,2.23606797749979,153.74975845410628,564.1471439261214,116.86645962732919,433.7683713688678
Viral Pneumonia-149.png,3.0,1.4142135623730951,284.7570048309179,767.7545180589952,261.4925465838509,648.8474396959581
Viral Pneumonia-98.png,4.47213595499958,14.0,131.98019323671497,522.6844172155891,140.01925465838508,474.7957455580241
COVID-3387.png,0.0,8.06225774829855,134.98212560386474,528.5953083408895,118.61304347826086,436.99771166448915
Viral Pneumonia-1268.png,5.385164807134504,8.0,127.48357487922705,513.7032217146394,123.74968944099379,446.35972040496665
Normal-6587.png,4.0,7.280109889280518,202.24830917874397,647.0347749541751,185.7751552795031,546.8985280653076
Normal-6283.png,2.0,3.0,100.61304347826086,456.36498551050124,70.30310559006212,336.4342432036311
Viral Pneumonia-543.png,3.0,6.708203932499369,220.9903381642512,676.3505008499661,235.12360248447206,615.2633582458816
Normal-1088.png,1.0,4.123105625617661,262.40676328502417,737.0088194859001,254.7950310559006,640.4841918423905
Viral Pneumonia-1209.png,4.123105625617661,3.605551275463989,151.59565217391304,560.1812206777374,152.2745341614907,495.13836450026776
COVID-2078.png,3.0,1.4142135623730951,155.77004830917875,567.8415271887043,148.9944099378882,489.77647963127015
Viral Pneumonia-968.png,5.0990195135927845,7.0710678118654755,136.8966183574879,532.3307242682879,108.69192546583851,418.3228418339118
Normal-8661.png,1.4142135623730951,2.8284271247461903,110.7719806763285,478.8507074235142,96.59503105590062,394.357705642986
Normal-9200.png,3.1622776601683795,2.23606797749979,238.67874396135267,702.8975743307128,158.2273291925466,504.72368678317446
Viral Pneumonia-891.png,2.23606797749979,3.1622776601683795,237.64347826086956,701.3715135361573,211.0527950310559,582.919376929606
COVID-3305.png,1.0,23.021728866442675,158.33333333333334,572.4945414586938,101.96770186335404,405.1765047482393
Viral Pneumonia-1260.png,2.23606797749979,2.23606797749979,159.38840579710146,574.398816154769,135.88385093167702,467.73176073471853
Viral Pneumonia-1327.png,2.8284271247461903,3.1622776601683795,173.8608695652174,599.9099932489873,180.71242236024844,539.3950314936169
COVID-624.png,15.524174696260024,8.246211251235321,106.287922705314,469.05863172955253,82.56211180124224,364.58880948268285
Normal-3333.png,4.123105625617661,2.23606797749979,196.0454106280193,637.0353208417881,161.14596273291926,509.3574383475714
Viral Pneumonia-1092.png,0.0,1.0,256.6429951690821,728.8696728496803,261.64968944099377,649.0423714981943
Normal-8460.png,0.0,1.4142135623730951,291.8855072463768,777.3049594592845,232.39254658385093,611.6796547213255
Normal-7156.png,3.0,3.1622776601683795,375.463768115942,881.5951451771953,307.93229813664595,704.1100766215465
COVID-709.png,1.0,8.0,177.88647342995168,606.8154579441759,158.06459627329193,504.4640720606374
Viral Pneumonia-1248.png,1.4142135623730951,6.0,347.59613526570047,848.2476053606046,261.13726708074535,648.4065082955291
Normal-7806.png,1.0,2.23606797749979,131.2584541062802,521.253297351681,110.0167701863354,420.8645862982534
Viral Pneumonia-162.png,6.708203932499369,3.1622776601683795,107.11352657004831,470.87684164757985,98.17577639751553,397.5713772393581
