imagen,distancia_coord1,distancia_coord2,error_mse_coord1,error_euclidean_coord1,error_mse_coord2,error_euclidean_coord2
COVID-3519.png,1.0,2.23606797749979,62.57239819004525,288.04687118592346,65.14719848053181,261.9160170741759
Normal-3173.png,1.0,1.0,77.61463046757164,320.8067954392488,85.11870845204179,299.3826982308764
Viral Pneumonia-761.png,1.0,10.04987562112089,79.00603318250377,323.669584607513,70.00759734093067,271.5105891121007
Viral Pneumonia-707.png,1.0,32.14031735997639,67.34539969834087,298.83105594967867,88.19373219373219,304.7425142640915
Viral Pneumonia-1327.png,1.0,4.123105625617661,88.86425339366515,343.2695733676377,90.4957264957265,308.69402326575744
Viral Pneumonia-993.png,13.92838827718412,5.656854249492381,256.579185520362,583.2872362738619,169.56980056980058,422.5600549034421
Normal-4507.png,1.0,0.0,95.08898944193062,355.0887213077881,98.34188034188034,321.7980733317091
COVID-2072.png,2.23606797749979,13.0,29.276772247360483,197.03045449879062,27.77587844254511,171.0204666114556
Normal-10078.png,21.02379604162864,17.26267650163207,39.51885369532428,228.91483132379167,25.72269705603039,164.57824886661055
Normal-9298.png,1.0,5.385164807134504,35.97812971342383,218.4193214896521,39.58689458689459,204.16904760516468
Viral Pneumonia-856.png,10.198039027185569,21.93171219946131,50.52488687782805,258.8358553214759,50.957264957264954,231.6419651099515
Normal-4484.png,0.0,3.0,82.24886877828054,330.2453633285409,83.04748338081671,295.7177708559295
Viral Pneumonia-889.png,1.0,3.1622776601683795,88.76772247360482,343.0830803172899,68.51851851851852,268.6075203712659
Normal-2007.png,0.0,3.1622776601683795,159.20663650075414,459.4649061680337,192.9059829059829,450.6994564008259
Viral Pneumonia-335.png,29.154759474226502,24.0,18.02262443438914,154.5897797398004,19.23931623931624,142.3341139713175
Normal-3691.png,1.4142135623730951,5.0,57.607088989441934,276.3819820465871,58.135802469135804,247.42069436488129
COVID-2606.png,2.23606797749979,18.0,64.53242835595776,292.5235033292197,44.933523266856604,217.52011401247472
Normal-5829.png,1.4142135623730951,1.4142135623730951,74.9841628959276,315.32364326196665,74.13295346628679,279.3957766323607
Normal-3720.png,2.8284271247461903,5.0,47.57692307692308,251.17125631727848,46.123456790123456,220.38148742578176
COVID-642.png,22.80350850198276,18.601075237738275,36.503016591251885,220.0068180761678,34.76923076923077,191.34262462922368
Normal-3805.png,1.4142135623730951,2.8284271247461903,63.086726998491706,289.22828354087363,51.85944919278253,233.68354670365648
Normal-4448.png,1.0,2.0,55.737556561085974,271.8602582210206,71.43019943019944,274.2553554627512
Normal-1891.png,1.0,26.30589287593181,116.88536953242836,393.687693483045,115.53846153846153,348.8008027513698
Normal-8732.png,0.0,4.123105625617661,83.71116138763198,333.16812572633654,110.98670465337132,341.8610828977174
Viral Pneumonia-401.png,2.23606797749979,1.0,79.28054298642535,324.2313988496487,95.64387464387464,317.3531156298926
COVID-2358.png,19.0,9.219544457292887,71.6892911010558,308.3180176376334,54.87274453941121,240.3767875648562
Normal-10105.png,1.0,4.0,87.98039215686275,341.5581941631616,83.42545109211775,296.38994584837053
COVID-2657.png,3.0,10.770329614269007,46.99547511312217,249.63172875257663,38.686609686609685,201.83409028209283
Viral Pneumonia-745.png,22.090722034374522,0.0,55.788084464555055,271.98345537918294,47.693257359924026,224.10042391749283
Normal-6322.png,22.02271554554524,16.1245154965971,71.10180995475113,307.05211284080104,43.59639126305793,214.25918883445817
Normal-551.png,1.4142135623730951,7.0710678118654755,134.01960784313727,421.5566391364273,137.36752136752136,380.3261758017715
COVID-2536.png,13.0,22.47220505424423,52.66214177978884,264.25366601052104,42.70275403608737,212.0518804443856
COVID-2169.png,26.0,25.495097567963924,27.451734539969834,190.79046097748179,29.078822412155745,174.9857137025763
Normal-5329.png,2.0,19.1049731745428,32.548265460030166,207.74744282421383,38.901234567901234,202.39318170333704
Normal-2258.png,1.4142135623730951,1.0,73.5475113122172,312.2883283121545,70.78157644824311,273.00732590903124
COVID-2638.png,2.8284271247461903,5.656854249492381,118.61085972850678,396.58290432140416,103.4264007597341,330.0121209895176
Normal-9248.png,2.0,21.095023109728988,135.88536953242834,424.4808594035778,99.80246913580247,324.1789629201747
Viral Pneumonia-95.png,4.123105625617661,3.1622776601683795,101.88461538461539,367.55815866336036,109.19753086419753,339.09438214160963
Viral Pneumonia-675.png,8.06225774829855,0.0,68.0633484162896,300.41970641088113,60.89838556505223,253.2311197305734
Viral Pneumonia-901.png,0.0,9.0,121.55731523378583,401.47851748256716,127.10351377018044,365.8414957327832
COVID-3090.png,1.4142135623730951,2.0,57.43966817496229,275.98007174431996,68.95536562203229,269.462427807663
Normal-9934.png,1.4142135623730951,3.0,70.3974358974359,305.5274128453943,66.00759734093067,263.6399059323152
Viral Pneumonia-943.png,1.0,4.0,127.55203619909503,411.25904245377995,128.14624881291547,367.3390804148124
COVID-3321.png,1.0,10.44030650891055,66.8076923076923,297.63568334458824,60.3048433048433,251.99404754874666
COVID-2829.png,1.0,5.0990195135927845,64.68476621417798,292.86857120558363,68.60018993352327,268.7675575660128
Normal-7192.png,26.30589287593181,26.019223662515376,43.09200603318251,239.0397456491284,33.200379867046536,186.97593428032388
Normal-9174.png,25.709920264364882,24.020824298928627,66.43514328808446,296.80464955926817,35.655270655270655,193.7653219748054
COVID-18.png,2.23606797749979,9.055385138137417,67.05429864253394,298.1845066397649,47.42640075973409,223.47259339793771
Normal-9309.png,0.0,1.4142135623730951,52.8815987933635,264.8037008804824,59.32193732193732,249.9319907494837
Viral Pneumonia-1100.png,4.0,3.1622776601683795,75.17873303167421,315.7324816993019,74.1301044634378,279.3904078525245
COVID-2542.png,1.0,2.0,50.671945701357465,259.212268228184,60.356125356125354,252.10117016785145
Normal-4470.png,1.0,19.0,49.047511312217196,255.02352832630953,39.452991452991455,203.82345301755635
Viral Pneumonia-64.png,23.194827009486403,3.1622776601683795,81.28883861236802,328.31235127542794,67.46438746438747,266.53329998332293
Normal-8317.png,0.0,1.4142135623730951,89.46530920060331,344.42851217632955,67.88224121557455,267.35743864721627
Normal-1588.png,1.4142135623730951,8.06225774829855,108.4894419306184,379.2848533754017,96.6923076923077,319.08776222224503
COVID-1137.png,1.0,8.602325267042627,196.72699849170436,510.7445545475742,83.99810066476734,297.40544715926103
COVID-3593.png,1.4142135623730951,10.198039027185569,72.25113122171946,309.5238278388273,67.14434947768281,265.90035727693186
Viral Pneumonia-80.png,3.0,3.605551275463989,70.00829562594268,304.68180122875737,75.80341880341881,282.5261049885479
Viral Pneumonia-623.png,12.206555615733702,3.1622776601683795,288.32730015082956,618.3219226260702,232.39981006647673,494.6887910595913
Normal-395.png,2.23606797749979,2.23606797749979,145.94117647058823,439.90680831285164,96.68281101614436,319.0720921672718
