imagen,distancia_coord1,distancia_coord2,error_mse_coord1,error_euclidean_coord1,error_mse_coord2,error_euclidean_coord2
COVID-269.png,2.23606797749979,16.1245154965971,142.04901960784315,434.0011520722036,78.02024291497976,240.44334051913353
COVID-2848.png,2.0,18.681541692269406,122.4630467571644,402.9714630094791,77.88124156545209,240.22905735984563
COVID-369.png,27.202941017470888,13.341664064126334,224.02488687782807,545.0293570074919,96.6923076923077,267.6733083443323
COVID-1387.png,13.0,19.1049731745428,131.60256410256412,417.7379561399706,78.6855600539811,241.46635376383188
COVID-3333.png,0.0,3.1622776601683795,151.21191553544494,447.7800799499683,102.35897435897436,275.40515608826206
COVID-1405.png,26.419689627245813,14.422205101855956,170.71644042232276,475.78356423903506,114.43454790823212,291.1975274620305
COVID-1139.png,23.021728866442675,3.0,158.58748114630467,458.5706052507073,99.14304993252361,271.0442768257614
COVID-1476.png,24.596747752497688,5.830951894845301,120.11387631975867,399.0877096579147,108.5506072874494,283.6124115760804
COVID-3519.png,1.0,13.038404810405298,149.08069381598793,444.61331514024636,117.4251012145749,294.9779652787645
COVID-2474.png,0.0,18.788294228055936,95.51960784313725,355.8918375012273,51.8582995951417,196.02805921602143
COVID-3512.png,1.0,17.029386365926403,194.1078431372549,507.3332238282843,67.9527665317139,224.39474147136337
COVID-3039.png,19.235384061671343,26.076809620810597,132.07239819004525,418.4829745640795,108.22537112010797,283.1872172256368
COVID-80.png,31.016124838541646,14.866068747318506,151.91402714932127,448.81844881867323,53.74898785425101,199.5695367534835
COVID-855.png,27.0,26.019223662515376,77.68476621417798,320.95170976332247,64.37651821862349,218.4101645986285
COVID-1422.png,1.4142135623730951,9.219544457292887,110.31749622926094,382.46699203983604,99.28879892037787,271.2434331002319
COVID-1697.png,0.0,13.341664064126334,145.14781297134238,438.70947106257006,52.09986504723347,196.48409604850974
COVID-3380.png,1.0,24.186773244895647,175.17496229260937,481.956429565993,76.72874493927125,238.44496220302076
COVID-3363.png,1.0,3.1622776601683795,163.04675716440423,464.9731175025068,110.39676113360323,286.01398567202966
COVID-3031.png,2.23606797749979,10.04987562112089,244.32277526395174,569.1853828059888,189.12955465587044,374.35945293260596
COVID-2169.png,1.0,25.179356624028344,85.43514328808446,336.58134232307054,73.70715249662618,233.70280272174745
COVID-103.png,1.0,6.0,224.58597285067873,545.7114622215663,168.65047233468286,353.5109616405126
COVID-162.png,8.54400374531753,8.48528137423857,120.81221719457014,400.2461742477997,55.390013495276655,202.59318843435975
COVID-1502.png,21.18962010041709,15.524174696260024,86.50226244343891,338.67683711762754,60.02294197031039,210.89570882310525
COVID-1560.png,20.12461179749811,4.242640687119285,153.02413273001508,450.45532519884813,86.33333333333333,252.92884374859267
COVID-3329.png,1.4142135623730951,20.8806130178211,155.2707390648567,453.74993112947135,105.00404858299595,278.94085394577826
COVID-3602.png,1.0,3.1622776601683795,145.70135746606334,439.5452195167182,105.35897435897436,279.4118823529164
COVID-3296.png,8.06225774829855,15.297058540778355,113.42081447963801,387.8092314527853,75.9527665317139,237.23616924912608
COVID-1051.png,2.23606797749979,17.029386365926403,144.8265460030166,438.2236871735712,64.73819163292848,219.02282986026822
COVID-2834.png,3.0,17.46424919657298,145.15761689291102,438.72428699583065,81.34008097165992,245.50560075077718
COVID-2459.png,3.605551275463989,20.024984394500787,126.5369532428356,409.61933548112694,56.6774628879892,204.93413576073655
COVID-352.png,4.123105625617661,13.341664064126334,187.64027149321268,498.80958290714506,131.65856950067476,312.34436124252346
COVID-1238.png,7.0710678118654755,8.06225774829855,95.70588235294117,356.2386840308054,68.76653171390014,225.73435715459885
COVID-231.png,1.4142135623730951,17.0,178.2714932126697,486.19749073807446,58.36707152496626,207.9663434308542
COVID-1803.png,1.4142135623730951,5.830951894845301,67.34841628959276,298.8377486195477,55.74898785425101,203.24861623145188
COVID-1248.png,28.071337695236398,19.1049731745428,56.34313725490196,273.33313008122525,34.529014844804315,159.9562440169186
COVID-1907.png,3.605551275463989,19.235384061671343,153.16515837104072,450.6628451514502,40.51551956815115,173.26857764753538
COVID-1823.png,21.18962010041709,19.4164878389476,96.49622926093514,357.7065836687941,60.35087719298246,211.47103820618085
COVID-2725.png,2.0,8.0,146.81146304675715,441.2165001447702,90.16869095816465,258.48597640877927
COVID-726.png,2.23606797749979,20.615528128088304,89.38461538461539,344.27314736993355,39.59514170040486,171.28922908344236
COVID-989.png,21.95449840010015,18.110770276274835,119.38386123680242,397.8730953457396,57.15924426450742,205.80330415229002
COVID-3130.png,1.0,15.297058540778355,170.94268476621417,476.0987292568633,86.11605937921728,252.6103719169108
COVID-2948.png,2.23606797749979,15.0,179.2503770739065,487.53051186566773,82.68286099865047,247.52373623553763
COVID-443.png,2.0,1.4142135623730951,104.72775263951735,372.651311550087,69.03238866396761,226.1702898260512
COVID-1505.png,1.0,3.0,174.9600301659125,481.66066893612975,114.19568151147098,290.8934512841429
COVID-1550.png,2.23606797749979,10.04987562112089,170.4502262443439,475.41245250834567,94.15924426450742,264.1439001756429
COVID-2112.png,1.0,3.605551275463989,98.08295625942685,360.63555010564335,78.69770580296895,241.48498918152242
COVID-3386.png,1.0,6.708203932499369,201.47058823529412,516.8655531180232,126.3859649122807,306.0261426741186
COVID-2358.png,20.0,1.4142135623730951,151.82730015082956,448.6903163653078,88.64912280701755,256.29865391765134
COVID-3316.png,1.0,16.0312195418814,241.7737556561086,566.2084421836184,261.1160593792173,439.87157216624036
COVID-2174.png,1.4142135623730951,20.024984394500787,124.8446455505279,406.87098692337355,76.18353576248313,237.5962962674292
COVID-3263.png,26.076809620810597,4.0,191.15233785822022,503.45605567914265,112.01214574898785,288.0989413378675
COVID-2400.png,1.4142135623730951,18.0,181.71493212669682,490.87065506098446,62.00539811066127,214.35018077902336
COVID-1104.png,20.024984394500787,15.297058540778355,139.35972850678732,429.8732371292728,73.99730094466936,234.16233685202238
COVID-100.png,0.0,5.0,152.80392156862746,450.1310920165369,77.51417004048584,239.66226236101502
COVID-1818.png,1.0,1.0,195.12745098039215,508.66393620936014,87.08771929824562,254.03149411047443
COVID-2504.png,2.8284271247461903,3.0,145.55656108597285,439.3267576644974,106.84615384615384,281.3769713391627
COVID-720.png,29.427877939124322,15.811388300841896,55.55580693815988,271.4166538737076,54.883940620782724,201.66556473528146
COVID-881.png,21.95449840010015,15.297058540778355,90.26546003016591,345.96531618068303,56.35357624831309,204.34774283069535
COVID-3413.png,2.23606797749979,5.0,144.57164404223226,437.8378695362017,105.35357624831309,279.40472436950665
COVID-421.png,2.0,3.605551275463989,149.13273001508296,444.6909038871832,87.7867746288799,255.04901489713697
