imagen,distancia_coord1,distancia_coord2,error_mse_coord1,error_euclidean_coord1,error_mse_coord2,error_euclidean_coord2
Normal-625.png,3.605551275463989,6.0,260.4550724637681,734.262895698809,258.99378881987576,645.7398857125057
Viral Pneumonia-1321.png,1.4142135623730951,6.0,199.98840579710145,643.4096673193526,190.00124223602484,553.0840804073102
Viral Pneumonia-1043.png,1.0,2.8284271247461903,252.15314009661836,722.4659161510666,210.29565217391306,581.8728383418494
Normal-9390.png,1.0,5.385164807134504,123.49903381642513,505.6115109449151,119.35590062111801,438.36400399667855
COVID-140.png,1.0,16.1245154965971,108.08454106280193,473.00634245219163,91.98633540372671,384.83502959060263
Normal-1533.png,0.0,5.0,79.36425120772947,405.31962696124157,89.86583850931677,380.3735006542911
COVID-1953.png,0.0,2.23606797749979,241.8734299516908,707.5860371714524,166.24223602484471,517.3490117899134
COVID-1970.png,1.0,6.0,136.18743961352658,530.9500918165473,131.6968944099379,460.4693257970611
COVID-1515.png,2.0,23.769728648009426,124.47874396135266,507.61304159763273,110.76832298136647,422.2996566420579
Normal-2255.png,0.0,2.23606797749979,102.4840579710145,460.5887536620928,92.61614906832298,386.15022983289805
Viral Pneumonia-40.png,2.23606797749979,5.0,97.44251207729468,449.1169112825746,77.09068322981366,352.3010076624817
COVID-738.png,4.47213595499958,7.0710678118654755,126.64444444444445,512.0097655318696,98.10434782608695,397.426722805601
Viral Pneumonia-1168.png,7.280109889280518,4.123105625617661,295.95024154589373,782.6985371137473,278.04037267080747,669.0627773236231
COVID-1843.png,9.055385138137417,16.1245154965971,632.6130434782609,1144.3377997776706,576.0633540372671,963.0482853938322
Normal-1236.png,3.1622776601683795,3.1622776601683795,502.37632850241545,1019.7641884278934,375.47888198757767,777.5094854726854
Normal-7279.png,5.0990195135927845,3.1622776601683795,184.25700483091788,617.5856215942855,155.48198757763976,500.32589379323554
COVID-3493.png,0.0,2.8284271247461903,93.16328502415459,439.14462310268584,94.64285714285714,390.35240488563664
COVID-2068.png,1.0,2.23606797749979,72.4536231884058,387.2712227883709,69.11739130434782,333.58507160842794
Normal-647.png,2.0,3.0,265.5415458937198,741.3980037739514,244.1310559006211,626.9377959574618
Normal-6194.png,2.23606797749979,4.123105625617661,423.16376811594205,935.9214710647469,411.139751552795,813.5938790330222
Viral Pneumonia-1007.png,5.0,5.0990195135927845,105.20966183574879,466.673333285715,88.54099378881988,377.55926687077886
Normal-3541.png,1.0,2.23606797749979,174.95700483091787,601.7981389137059,171.27329192546583,525.1190341246449
Viral Pneumonia-700.png,3.1622776601683795,8.06225774829855,100.54057971014493,456.20061376547926,82.11490683229813,363.6000550054964
Viral Pneumonia-217.png,2.8284271247461903,2.0,183.34347826086957,616.0527574810457,178.19006211180124,535.6174007628953
Normal-3720.png,1.4142135623730951,2.8284271247461903,110.6951690821256,478.68465611506707,92.08385093167702,385.0389590677806
Viral Pneumonia-206.png,3.1622776601683795,2.23606797749979,153.70724637681158,564.0691446977046,119.52173913043478,438.6684397127288
Viral Pneumonia-149.png,3.0,7.0710678118654755,280.943961352657,762.5968790914371,257.80062111801243,644.2507275898104
Viral Pneumonia-98.png,4.47213595499958,14.0,132.28309178743962,523.2838617805827,139.26708074534162,473.51874302924904
COVID-3387.png,0.0,8.06225774829855,135.03719806763286,528.7031303103851,119.13540372670808,437.95890218147184
Viral Pneumonia-1268.png,4.47213595499958,8.0,127.59227053140097,513.9221730962773,122.98944099378882,444.9865166496621
Normal-6587.png,4.0,7.280109889280518,200.61400966183575,644.4152388018148,179.8695652173913,538.135670625912
Normal-6283.png,3.0,3.0,97.62125603864735,449.52864202406505,69.6863354037267,334.9552208878076
Viral Pneumonia-543.png,3.0,6.708203932499369,224.64927536231883,681.9266822760347,235.18136645962733,615.3389309965687
Normal-1088.png,1.0,4.123105625617661,264.3550724637681,739.7398191256166,252.12111801242236,637.114589379336
Viral Pneumonia-1209.png,4.123105625617661,8.06225774829855,149.22415458937198,555.7823314931845,151.1086956521739,493.23929283867886
COVID-2078.png,3.0,1.0,161.4314009661836,578.06833506083,149.9975155279503,491.42242521073456
Viral Pneumonia-968.png,5.0,7.0710678118654755,137.69371980676328,533.8782632773131,109.27639751552795,419.44606327870093
Normal-8661.png,1.4142135623730951,4.123105625617661,111.80724637681159,481.0831528956299,96.8639751552795,394.906318004663
Normal-9200.png,3.1622776601683795,2.23606797749979,232.06135265700482,693.085131856109,158.04534161490685,504.43334544813746
Viral Pneumonia-891.png,2.23606797749979,1.0,235.39806763285023,698.0501414654967,206.17701863354037,576.1466827119635
COVID-3305.png,1.4142135623730951,23.021728866442675,154.7913043478261,566.0547676682885,101.1086956521739,403.4662315485647
Viral Pneumonia-1260.png,2.23606797749979,2.23606797749979,159.5526570048309,574.6947015590104,135.80062111801243,467.5884942981382
Viral Pneumonia-1327.png,2.8284271247461903,3.1622776601683795,173.30144927536233,598.9440708446824,176.83229813664596,533.572862878164
COVID-624.png,15.524174696260024,8.246211251235321,108.74492753623188,474.4491542831539,82.20931677018633,363.8090158311088
Normal-3333.png,4.123105625617661,2.23606797749979,196.48357487922706,637.7468149665665,160.4863354037267,508.3138794091698
Viral Pneumonia-1092.png,1.0,1.0,261.23140096618357,735.3563761877638,260.1962732919255,647.2372053582828
Normal-8460.png,0.0,1.0,299.07971014492756,786.8259019630709,237.4639751552795,618.3178794115531
Normal-7156.png,3.0,5.0990195135927845,378.5613526570048,885.2242653700812,301.76521739130436,697.0236724817888
COVID-709.png,1.0,8.0,177.2584541062802,605.743344990269,158.43540372670807,505.0554425011179
Viral Pneumonia-1248.png,1.4142135623730951,6.0,351.0207729468599,852.4159782641336,260.97080745341617,648.1998148719267
Normal-7806.png,1.0,1.4142135623730951,132.48115942028986,523.6754720244209,107.70869565217392,416.42646409660375
Viral Pneumonia-162.png,7.211102550927978,3.1622776601683795,107.72125603864734,472.21075803077593,96.6639751552795,394.4984157129151
Normal-937.png,2.8284271247461903,6.0,257.3425120772947,729.8623157829153,210.36335403726707,581.9664938808763
Normal-6922.png,1.4142135623730951,6.0,89.99082125603864,431.6028266821245,84.88260869565218,369.67688594230503
COVID-106.png,5.0,1.0,170.04830917874395,593.295878967653,138.6577639751553,472.481745679132
Viral Pneumonia-856.png,18.788294228055936,1.4142135623730951,141.32270531400965,540.8678211910928,119.46149068322981,438.5578639130759
COVID-2292.png,2.0,6.708203932499369,129.86570048309179,518.4804721491447,116.31987577639751,432.7528162819972
COVID-3090.png,2.23606797749979,6.082762530298219,125.12995169082126,508.9390926230761,126.9832298136646,452.15373491767156
COVID-3003.png,1.4142135623730951,2.0,156.42850241545895,569.0404203569374,131.29875776397515,459.7727699635984
Viral Pneumonia-1249.png,6.082762530298219,4.47213595499958,146.95314009661837,551.5369434589128,134.14099378881988,464.7224978414538
Viral Pneumonia-890.png,2.23606797749979,11.40175425099138,232.83719806763284,694.2427529330068,236.41055900621117,616.9448921905424
COVID-824.png,2.23606797749979,8.0,182.58695652173913,614.7804486156014,160.2173913043478,507.88778288121875
Normal-4297.png,2.23606797749979,4.123105625617661,209.0512077294686,657.8267249055788,177.94534161490682,535.2494745443474
Viral Pneumonia-530.png,5.0,7.0,209.66086956521738,658.7852457364236,193.05403726708076,557.5096411722402
COVID-1943.png,1.4142135623730951,9.055385138137417,72.74927536231884,388.0605622837755,71.79627329192546,339.988235090569
